Id,Id2,Geography,total_households,%_household_income_less_10_000,%_household_income_10_000_14_999,%_income_15_000_24_999,%_household_income_25_000_34_999,%_household_income_35_000_49_999,%_household_income_50_000_74_999,%_household_income_75_000_99_999,%_household_income_100_000_149_999,%_household_income_150_000_199_999,%_household_income_200_000_plus,household_income_median,household_income_mean,education_total_population,education_total_pop_high_school,education_total_pop_ged,education_total_pop_associates,education_total_pop_bachelors,education_total_pop_masters,education_total_pop_prof_degree,education_total_pop_doctorate,race_total_population,race_total_black_alone,race_total_black_alone,race_total_am_indian_alaskan_native_alone,race_total_asian_alone,race_total_native_hawaiian_other_pacific_islander_alone,race_total_some_other_race_alone,race_total_two_or_more_races,occupancy_total_population,occupancy_total_owner_occupied,occupancy_total_renter_occupied,insurance_percent,all_below_poverty_level_percent,hisporigin_total,hisporigin_not_hisp_or_latino,hisporigin_hisp_or_latino,median_gross_rent_as_%_of_household_income
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",1012,7.1,3.9,11.5,4.2,6.6,15.2,15.2,25.8,6.7,3.9,76600,83844,1761,571,45,165,213,119,0,24,2480,1959,85,0,132,0,252,52,2475,1811,664,10.2,10.6,2480,1861,619,32.1
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",2123,17.6,12.1,16.8,9.8,11.2,16.1,8.1,5.5,0.6,2.4,28451,57958,3445,714,177,251,447,137,24,0,5795,473,2257,48,31,0,2876,110,5677,376,5301,10.8,34,5795,2190,3605,34
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",555,25.4,24.5,15.3,8.5,14.1,11,1.3,0,0,0,15060,22587,794,142,47,71,81,35,17,12,1193,152,727,0,37,0,258,19,1193,156,1037,10.5,43.5,1193,786,407,33.4
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",2156,26.1,13.2,15.9,7.1,14.5,8.4,3.6,7.7,1.6,1.9,21508,39324,3288,663,346,380,223,186,0,0,5417,1081,2478,0,111,0,1505,242,5405,908,4497,8.4,35.2,5417,2168,3249,28.7
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",2289,20.1,15.9,7,11.3,19,16.7,4.8,4.6,0,0.5,28732,47991,4235,1085,260,204,194,123,41,0,7919,501,3561,52,7,0,3538,260,7651,169,7482,5.8,41.3,7919,3223,4696,31.8
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",1990,24.1,17.9,22.6,11.1,12.8,6.9,2.5,1.6,0.6,0,21436,27258,3755,666,286,249,280,99,0,0,7637,496,4317,0,0,0,2708,116,7271,20,7251,4.3,59.8,7637,3483,4154,28
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",1672,24,14.4,23,11.8,7.6,11.5,4.4,1.4,2,0,19425,30227,2984,773,156,156,311,41,0,0,5511,584,2412,48,0,0,2390,77,5511,0,5511,10.4,53.5,5511,2327,3184,27.5
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",1534,18.4,10.8,21.2,9.5,15,12.3,10,2.9,0,0,24874,35195,2870,535,129,192,277,101,0,0,4423,558,1854,0,13,0,1765,233,4188,428,3760,12.3,43.2,4423,1829,2594,43
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",1739,12.4,13.7,17.2,8.4,16.4,12.1,9.7,9.8,0.3,0,33525,43591,2993,723,55,183,306,99,0,0,5086,408,2428,0,0,0,2174,76,5045,953,4092,13.3,27.2,5086,2363,2723,42.6
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",900,9.2,6.4,4.7,4.3,5.9,22.4,11.4,20.2,3.3,12,73622,93058,1958,367,51,219,340,151,7,0,2828,1189,362,0,122,0,1087,68,2828,1857,971,7.1,12.2,2828,1093,1735,28.6
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",1621,28.9,13.6,18.6,5.4,11.7,8.1,3.2,5.2,3.8,1.4,17154,40696,3016,653,258,195,485,109,0,0,4847,322,2696,0,47,0,1728,54,4847,851,3996,11.9,47.9,4847,2232,2615,50.0+
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",1131,24.1,16.8,23.3,10.7,9.6,5.5,6.6,1.8,1.6,0,17912,28341,1766,406,51,84,241,16,0,0,3016,165,581,0,42,0,2128,100,3016,175,2841,13.4,54.9,3016,533,2483,44.1
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",1414,11.6,8.1,15.2,15.8,13.1,18.4,5.6,6.4,1,5,34738,56162,3131,684,177,192,379,55,39,0,4515,593,1182,0,66,0,2605,69,4484,687,3797,13.9,27.9,4515,1082,3433,34.1
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",502,6.6,7,13.7,11.6,13.7,13.5,9.2,14.1,9.2,1.4,48289,65653,886,260,39,77,115,89,0,0,1234,582,75,0,24,0,440,113,1229,652,577,3.5,6.7,1234,575,659,43.6
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",649,32,12.9,17.7,14.6,7.6,5.2,3.1,5.4,1.4,0,17905,29199,1174,247,50,58,33,23,7,0,1862,424,158,19,18,0,1228,15,1862,180,1682,17.5,50.5,1862,131,1731,32.8
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",1540,6.7,2.1,7.9,8.2,8.9,17.4,14.8,19.7,4.5,9.8,73841,86961,2768,558,142,380,514,284,20,0,3760,2613,64,0,90,0,940,53,3760,1831,1929,10.5,9.3,3760,2485,1275,29.4
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",1815,35.4,15.4,11.2,8.5,9.4,11.1,3.6,3.9,1.5,0,14667,29185,2711,386,82,112,302,30,11,0,4417,347,1490,0,0,11,2468,101,4417,103,4314,6.1,50.3,4417,1293,3124,30.3
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",569,0.7,7.6,15.3,10.7,8.6,8.6,14.9,16.2,10.2,7.2,71319,87970,1391,361,76,110,175,105,6,0,1984,1136,94,43,7,0,666,38,1776,1051,725,14.7,14.7,1984,914,1070,28.1
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",415,1.4,2.2,7.5,4.1,15.9,16.4,18.3,21.4,5.3,7.5,78750,99617,797,205,35,40,172,28,11,0,1031,870,76,0,0,0,72,13,1017,703,314,8.6,11.3,1031,765,266,26.6
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",354,18.6,16.1,13.8,17.5,1.4,19.8,10.2,0.3,2.3,0,25403,36725,649,138,23,79,92,5,9,0,996,135,497,0,7,0,328,29,996,41,955,11.4,29.3,996,419,577,50.0+
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",757,4.2,2.5,11.1,9,11.4,10.7,15.1,21.5,3.2,11.4,76328,87627,1639,440,112,135,279,89,0,7,2324,1084,258,0,170,0,762,50,2310,1773,537,7.5,6.5,2324,962,1362,45.3
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",961,16.2,9.4,15.9,19.3,18.9,13.3,5.7,0.6,0.6,0,29549,33762,1725,407,165,181,194,61,0,0,3269,307,1586,17,0,0,1224,135,3010,122,2888,7.5,48.4,3269,1407,1862,38.6
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",499,22.2,11.8,12.2,16.2,6.6,10.8,10,8.6,1.4,0,28064,41023,952,197,43,76,74,14,0,0,1440,247,774,0,6,0,399,14,1206,218,988,8.5,41.8,1440,766,674,49.1
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,0,0,0,-
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",2034,22.3,17.2,20.7,7.9,12,11.1,4.6,2,2.2,0,19406,30079,3417,601,251,137,248,91,0,0,5615,418,1728,10,374,0,2774,311,5559,452,5107,12.8,39.1,5615,1612,4003,32.7
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",2626,17.5,16.2,13.1,16.2,12,15.5,4.3,4.1,0,1.1,27585,45147,4483,986,342,136,334,45,0,13,7140,551,3073,329,14,0,2868,305,7114,41,7073,14.5,42,7140,2784,4356,29.7
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",1141,15.6,7.7,24.3,11.2,9.6,10.9,1.8,12.2,1.1,5.6,28090,55172,2953,528,90,241,252,42,0,0,4857,611,1397,0,8,0,2809,32,4432,626,3806,19.2,44,4857,1415,3442,50.0+
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",1698,20.8,6.4,18.1,9.4,11,14.2,4.7,13.5,1.4,0.5,29327,45400,3505,792,112,176,447,82,52,7,5522,717,1843,0,124,0,2566,272,5507,911,4596,10.7,32.4,5522,1993,3529,37.5
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",1699,17.5,8.7,19.1,9.8,14.7,19,5.4,3.5,1.9,0.5,30587,39085,2854,515,96,224,246,168,0,0,5071,311,1774,226,77,0,2596,87,5053,599,4454,11.9,42.1,5071,1384,3687,49
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",1151,23.8,10.3,24.2,6.8,10.2,12,9.8,3,0,0,19396,31700,2157,547,68,79,220,17,0,0,4007,399,1573,59,0,0,1863,113,3990,0,3990,14.2,55.1,4007,1624,2383,42.8
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",1029,23.9,9,17.7,8.6,10.3,14.9,9.8,5.7,0,0,24594,38215,1724,377,204,86,78,44,0,0,2973,257,1398,0,0,0,1290,28,2965,197,2768,14.9,38.7,2973,1137,1836,47.4
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",1638,14.5,6.2,11.4,16.5,17.7,14,12.3,4.9,1.8,0.7,35593,46091,3833,867,130,215,499,127,7,11,6247,869,2463,0,253,0,2607,55,5970,87,5883,16,35.8,6247,2746,3501,38.1
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",1973,14.8,16,13.3,12.1,10,15.9,5.3,9.2,1.6,1.7,30990,46616,2926,652,74,217,470,263,41,60,3971,408,1716,8,258,0,1400,181,3971,752,3219,8.4,27.4,3971,1960,2011,37.4
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",1268,14.9,10.6,8.5,21.2,15.9,14.4,8.4,4.3,0,1.8,33226,46978,2249,471,81,100,341,60,0,0,3589,334,1324,22,15,0,1777,117,3589,84,3505,17.8,32.9,3589,1365,2224,43
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",1471,7.7,3.5,15.3,6.3,4.5,19.6,9.1,22.8,9.2,1.9,65099,76820,2807,605,165,237,579,210,0,9,3780,2796,127,0,38,13,676,130,3780,1870,1910,7.9,15.4,3780,2216,1564,31.3
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",2678,15.7,8.6,14.9,15.6,14.5,22.6,5.1,1,0.7,1.3,32680,45085,5247,1051,459,452,413,183,51,35,8449,713,4089,146,0,0,3172,329,7933,367,7566,10.2,38.3,8449,3870,4579,33.1
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",2930,18.4,16.7,12.2,11.9,9.3,14.4,8.6,7.5,0.4,0.6,26370,39455,5055,1056,291,377,559,83,0,16,8518,1189,2497,17,0,0,4712,103,8204,448,7756,14.1,42.5,8518,2503,6015,41.8
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",2120,24,11.7,19.2,18.3,11.5,8.2,3.8,1.3,1.7,0.4,22761,33602,3171,706,275,73,413,25,38,0,5853,618,2615,31,14,0,2423,152,5853,0,5853,15.7,47.2,5853,2131,3722,38.2
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",733,9.5,8.3,10.1,5.9,10.2,22.2,12.7,11.1,6.8,3.1,55625,66162,1494,330,96,164,290,48,12,0,2291,724,321,13,45,9,1001,178,2284,795,1489,7.2,16,2291,835,1456,38.2
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",2731,13.1,13.9,12.9,16.9,18,12.8,4.7,5.1,2.3,0.4,28365,39806,4828,1149,193,280,687,105,37,35,7352,1238,2449,0,30,0,3296,339,7184,285,6899,14.6,29,7352,1968,5384,42.6
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",2235,15.8,15.3,18.4,11.1,11.6,11.9,7.3,4,2.4,2.1,25302,42588,4348,740,443,443,257,106,14,0,7489,741,1728,68,559,30,4190,173,7489,95,7394,15.2,38.4,7489,2280,5209,42
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",2780,10,8.2,22.9,11.1,15.8,11.2,11.3,6.6,0.5,2.4,33528,47361,5586,1231,195,352,726,124,68,48,8763,1516,2915,0,0,0,3800,532,8763,557,8206,10,34.7,8763,2769,5994,38.3
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1474,5.2,8.1,18.9,11.2,15.5,16.7,9.7,9.6,3.4,1.7,43088,53376,3083,732,121,321,379,134,38,0,4671,599,422,57,1420,19,2020,134,4645,643,4002,16,25,4671,1788,2883,39.5
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",1348,16.7,9.8,17.2,7.6,21.7,12.4,7.1,3.8,2.4,1.4,33938,42926,2876,526,238,291,322,28,0,22,4909,625,1636,0,27,0,2529,92,4715,108,4607,10,41.9,4909,1585,3324,33.8
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",844,15.3,15.6,12,11.4,13.3,16,2.6,10.9,2.1,0.8,29868,45432,1478,339,115,193,178,67,24,0,2257,547,441,0,300,0,887,82,2241,319,1922,12,32.1,2257,895,1362,43.6
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",1073,10.9,6.3,4.3,19,11.3,23,8.6,11.2,3.2,2.2,45179,57931,2297,478,110,133,259,54,0,25,3264,761,459,0,355,0,1411,278,3230,912,2318,11.5,20.9,3264,931,2333,40.5
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",2821,17.6,22,11.7,11.5,11.4,9.6,7.9,5.3,2.8,0,20586,37895,4574,1327,231,161,450,134,0,0,7400,540,2416,150,17,0,3911,366,7393,236,7157,9.3,37.3,7400,2148,5252,33.1
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",883,34.2,16.4,13.3,8.2,4,11,6.1,1.4,5,0.6,14821,33863,1251,259,30,74,113,65,0,24,2034,146,718,0,5,0,1107,58,2025,286,1739,7.4,46.5,2034,697,1337,43.5
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",890,12.9,9.7,10.8,7,8.8,13.1,16.1,15.3,3.4,3,50952,62174,1886,557,110,160,218,61,27,9,2816,507,358,0,890,0,777,284,2808,1040,1768,5.9,30.1,2816,1674,1142,31
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",1661,21.6,8.4,16.1,12.6,13.8,14.8,8.7,4,0,0,28438,36245,3005,643,147,199,358,203,17,0,4784,439,1826,0,0,0,2408,111,4784,27,4757,13.4,31.7,4784,1882,2902,39.6
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",3945,4.6,8.1,10.4,9.4,15.1,19.9,9.7,18.8,2.9,1.2,51457,63370,7127,2007,461,221,839,671,55,0,9511,1150,4838,69,631,20,2246,557,9502,2996,6506,9.6,12.3,9511,5399,4112,30.5
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",3131,7.6,2.7,9.7,12.2,11.9,23.6,15.4,11.5,3.6,1.8,55091,64890,5225,1019,169,445,850,556,45,0,7201,988,4066,0,1199,0,640,308,7201,1473,5728,4.4,12.2,7201,5110,2091,27.1
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",1827,15.7,14.1,16.5,16,13.7,14.7,5.6,3.7,0,0,27539,34099,2848,650,186,252,201,75,10,10,5157,317,2046,20,13,0,2563,198,5082,375,4707,8.2,38.8,5157,1973,3184,41.4
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",2189,4.7,4.3,5.8,7.8,14.6,34.1,10.3,16.8,1.6,0,57679,61947,3743,676,165,291,659,411,32,22,5202,817,2094,35,1179,0,802,275,5202,1335,3867,4,13,5202,3342,1860,23.2
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",446,14.6,20.6,22.2,6.1,13,13,1.6,5.2,0,3.8,20595,41256,650,114,36,53,79,25,7,10,1160,183,182,0,0,5,775,15,1160,196,964,5.7,48,1160,214,946,43.7
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",2049,10.9,13,16.5,11.9,14.8,21.2,7.9,3.8,0,0,31714,38714,3795,667,239,300,389,137,24,0,6337,517,3242,0,71,0,2410,97,6324,171,6153,13.6,32.7,6337,2736,3601,36.5
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",1383,17.7,10.2,18.1,11.4,13.4,13.7,4.2,9,2.4,0,27102,41637,2509,476,130,230,307,56,7,22,4887,344,1611,8,0,34,2739,151,4738,76,4662,8.9,32.8,4887,1264,3623,37.9
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",2123,16.4,15.1,20.4,9.4,14.8,12,4.5,5.5,1.9,0,24256,36668,3881,840,223,261,402,50,0,18,6687,392,1869,10,0,0,4371,45,6359,137,6222,13.5,36.3,6687,1637,5050,42.1
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",1646,12.6,6.7,19,18.2,19.1,8.8,5.4,6.6,3.2,0.4,30160,42029,2839,645,286,326,275,21,0,9,4428,1044,1247,39,170,0,1779,149,4417,810,3607,10.6,36.6,4428,1796,2632,50.0+
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",2307,8.7,7.2,7.2,11.1,19.7,20.8,12.4,9.8,3.2,0,46453,54254,3966,725,79,387,778,459,11,0,5617,1036,1842,57,1330,0,808,544,5617,835,4782,7.3,24.5,5617,3382,2235,29.8
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",1690,16.1,13.6,17.6,10.8,15.9,16.8,5.5,1,1.3,1.4,27823,37853,3481,675,300,220,228,100,0,0,5438,329,2742,32,21,7,2218,89,4959,73,4886,14.4,41,5438,2601,2837,36.6
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",2275,8.8,7.5,17.1,11.3,13.1,16.7,8.1,14.2,3.3,0,37008,52185,4626,1094,238,331,337,180,30,36,6765,1168,2472,0,159,0,2853,113,6694,1464,5230,12.4,24.6,6765,2313,4452,42.1
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",388,12.4,16,25.5,5.2,8.5,17.3,8.2,4.4,2.6,0,23370,41339,736,124,34,57,77,12,0,4,1118,133,64,6,4,0,877,34,1118,0,1118,20.2,31.9,1118,54,1064,45.9
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",691,13.3,16.9,15.1,14.3,19.1,13.6,4.5,1.3,1.9,0,27969,34978,1398,401,90,63,88,54,0,0,2410,176,588,0,162,0,1437,47,2079,40,2039,24.9,43.8,2410,779,1631,36.8
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",1211,20.7,9.1,15.4,16.9,8.1,14,8.8,6.9,0,0,26732,38552,2071,336,27,218,267,55,0,0,3927,251,759,0,209,0,2458,250,3927,0,3927,16.3,45.1,3927,910,3017,44.9
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1678,12.8,16.9,27.4,10.5,13.8,10.8,4.2,3,0,0.8,21933,32959,3116,654,67,182,222,88,0,13,5453,765,1149,9,29,0,3143,358,5453,151,5302,21.5,45.6,5453,1166,4287,50.0+
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",1175,1.8,9.1,21.7,10.6,16.9,12.8,15.3,8.6,1.4,1.8,40811,54085,2261,775,55,161,261,72,0,10,3262,583,463,6,715,0,1378,117,3226,501,2725,16.8,23.6,3262,1421,1841,38
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",1826,16.5,12.5,20.3,14.7,9.9,20.3,4.5,0.9,0.4,0,26000,32319,3252,726,176,173,229,12,0,0,5275,467,839,0,11,0,3431,527,5275,0,5275,16.5,41.4,5275,1053,4222,44.4
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",1129,16.8,2.3,6.6,15.4,15.1,20,12.7,7.7,0.6,2.7,43150,72860,1848,457,100,145,365,65,19,27,2625,365,597,21,244,0,1356,42,2620,259,2361,15.2,25,2625,1156,1469,36.3
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",1359,11,11.2,12.1,12,15.7,9,12.4,12.3,3.2,1,38875,53146,2534,589,158,201,376,146,36,18,3651,821,720,27,0,0,1944,139,3651,503,3148,16.8,24.8,3651,1125,2526,40.8
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1818,10.2,5.3,13.1,13,16.8,19.3,6.9,10.9,2.7,1.6,39651,59286,2822,572,83,225,562,209,31,84,4186,1338,1174,117,307,0,1065,185,4186,763,3423,5.3,23.3,4186,2388,1798,36.1
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",2351,16.6,5.8,13.6,18,15.4,20,8.1,0,1,1.4,31281,53289,4682,1184,238,283,401,35,0,0,8570,965,2962,31,201,0,4056,355,7741,392,7349,11.9,29.2,8570,2657,5913,37.6
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",1846,11.1,15.4,16.1,14.5,10.7,14.8,9.6,4.1,3.3,0.4,31368,46460,3644,680,240,272,564,143,133,0,5702,724,2021,0,168,0,2718,71,5469,151,5318,11.1,29.1,5702,2133,3569,41
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",566,19.4,9.2,15.7,14.3,14.1,18,2.7,6.5,0,0,31778,37204,1018,279,36,57,158,51,17,0,1534,134,457,0,118,0,825,0,1534,33,1501,6.9,30.7,1534,579,955,47
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",585,15.7,2.7,10.1,8,14,28.2,7.2,6.8,2.9,4.3,49602,58430,1049,170,38,66,228,53,99,12,1841,194,469,0,237,0,885,56,1841,50,1791,7.3,30.7,1841,728,1113,32
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",2387,3,9.4,8.7,10.9,15.1,21,17,13.5,1.4,0,52447,59468,4050,826,238,406,593,380,113,76,6023,1758,1257,0,550,0,2349,109,6023,853,5170,10.9,20.1,6023,2815,3208,30.1
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",1832,13.9,16.3,14.5,10.9,15.9,11.7,5.9,9,1.5,0.3,28500,41391,3178,668,117,136,321,109,98,0,5922,564,2680,60,61,18,2206,333,5922,225,5697,15.7,38.1,5922,2270,3652,40.7
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",1073,13.1,8.4,19.4,10.3,21.2,15.8,8,1.9,1.9,0,31790,39012,2037,599,36,76,236,86,13,0,3537,417,1217,0,7,0,1770,126,3514,438,3076,16.8,30.3,3537,1106,2431,44.8
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",934,14.5,2.7,17.8,8.5,15.1,19,7.9,7.4,6.4,0.9,41341,53345,1776,373,148,199,258,44,16,13,2974,1083,315,83,262,0,1109,122,2974,567,2407,5,21.8,2974,1404,1570,47.9
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",464,24.4,17.5,12.1,11.2,11,15.3,7.8,0,0,0.9,18750,30763,974,261,51,51,57,16,12,0,1570,358,644,0,0,0,564,4,1368,62,1306,13.3,43.7,1570,661,909,41
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",826,5.2,7.7,11.9,6.8,12.1,14.3,19.4,14.8,4.8,3,57708,81998,1700,469,63,104,268,129,45,17,2804,986,261,27,140,0,1329,61,2785,1174,1611,10.1,25.6,2804,1134,1670,38
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",1547,25.1,15,10.5,14.3,13.1,12.7,8.6,0.3,0.5,0,24621,31275,2517,846,155,208,193,68,0,14,3919,331,1289,15,14,0,2147,123,3871,54,3817,10.1,34.9,3919,1288,2631,47.3
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",996,11.3,13.8,22.8,11.7,17.2,14.7,2.9,1.7,3.9,0,26641,38724,2029,389,128,80,139,62,0,27,3647,644,1087,4,62,0,1842,8,3524,15,3509,9.4,42.8,3647,719,2928,48.3
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",1080,18.1,17.5,16.7,12.7,12.5,15.8,5.4,1.3,0,0,23311,31421,2054,653,66,144,136,71,0,11,3235,558,585,7,32,0,2016,37,3235,0,3235,12,51.6,3235,685,2550,50.0+
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",1666,17,15.8,19,8.2,16.1,13,6,3.1,1.1,0.7,23529,38936,3240,888,184,125,208,68,36,21,4781,1068,1075,7,52,0,2473,106,4702,319,4383,12.6,31.9,4781,839,3942,42.9
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",647,16.7,9,15,6.8,13,16.1,6,12.7,1.5,3.2,38831,50515,1247,325,35,90,78,59,17,6,2110,739,282,0,135,0,871,83,2075,392,1683,11.5,30.7,2110,984,1126,40.2
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",340,12.9,11.2,15,20.9,9.7,10.6,6.2,10.3,3.2,0,31500,45781,784,154,33,32,41,7,0,0,1203,132,306,13,3,0,731,18,1132,12,1120,14.5,33.7,1203,260,943,42.4
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1509,16.7,6.9,14.3,13.7,11.2,8.7,19.2,8.7,0.7,0,32484,46084,3300,695,299,164,206,54,26,10,5746,670,1455,17,108,0,3182,314,5431,90,5341,12.1,40.8,5746,1406,4340,45.4
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",1349,19.6,10.5,29.2,11,14.5,10.2,1,3.6,0,0.4,21394,29003,2384,422,84,260,259,33,9,0,4295,100,892,30,17,0,3204,52,4284,48,4236,15.6,57.1,4295,885,3410,50.0+
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",837,15.3,7.3,6.7,4.9,15.1,24,9.4,13.9,2.7,0.7,50625,55946,1551,317,82,160,264,105,17,0,2551,470,560,14,190,0,1205,112,2551,709,1842,10.7,25.2,2551,1061,1490,38.7
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",2537,22,14,17.4,9.4,17.7,5.2,7.2,6.7,0.4,0,21052,34021,4723,876,297,327,425,72,34,0,7547,613,1812,50,75,0,4780,217,7467,305,7162,15.5,45.9,7547,1784,5763,50.0+
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",1231,7.8,8.4,16.2,18.4,11.8,19.3,8.1,6.7,3.3,0,34715,48746,2377,348,251,118,298,59,29,24,3986,755,1121,0,66,0,1894,150,3986,1345,2641,19,29,3986,1290,2696,42
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",1849,10.9,13.5,20.5,10.7,19.9,10.5,6.5,3.3,2.5,1.7,30422,42268,3705,1064,139,124,397,118,28,0,6378,547,2230,18,30,0,3547,6,6186,462,5724,6.9,31.6,6378,2119,4259,42.1
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",1953,23,15.5,17.4,16,7.4,13.8,2.8,3.6,0.5,0,20437,29879,3185,889,173,325,175,13,20,0,5446,425,1743,46,277,0,2919,36,5441,306,5135,8.8,41.7,5446,1799,3647,46
